time,num_0,CPU_usage_0,RAM_usage_0,num_1,CPU_usage_1,RAM_usage_1,num_2,CPU_usage_2,RAM_usage_2
59,6899.0,134.93493700000323,143.0379196181981,11529.0,273.23779130001077,425.495399000005,1083.0,53.63656500000051,12.911122800000125
60,18697.0,596.8251007000755,577.9105682254087,17024.0,456.8535690000643,255.6249809699749,671.0,32.751731699999986,14.555079199999973
61,7795.0,166.5316957000059,161.22080123300603,16065.0,452.1498120001613,235.15174600001467,640.0,34.34673499999994,19.112680599999997
62,11821.0,469.5536688000309,320.95557106262214,14846.0,443.8456452000107,291.1110719699663,761.0,41.42590970000013,18.08227529999996
63,12483.0,303.04433820004004,345.7789907385086,8001.0,361.6956303000056,172.27898799999667,1226.0,66.68759999999993,77.09752919999974
64,10221.0,309.41442890002065,239.9334114273209,7435.0,185.53298499999332,121.51865296999704,2280.0,126.86223589999913,170.42344579999423
65,7782.0,194.76482840000824,118.3871933293897,4001.0,130.3315580000003,81.86840400000202,696.0,31.39990579999999,11.923352600000003
66,21281.0,886.6993461002293,855.9498744609153,8099.0,416.1842662000184,129.30193497000013,1109.0,53.49791870000044,26.395196400000053
67,18760.0,913.3883806002775,1023.2438243334627,6364.0,292.74903929997345,101.58813300000185,708.0,39.94357110000021,30.69838700000018
68,14365.0,584.8093804000266,563.5035589775692,4018.0,119.8394320000069,69.91758797000139,557.0,29.719048399999938,26.661280999999995
69,6838.0,136.2655812000051,120.90477757569604,8908.0,324.5730759999873,110.05724200000125,738.0,43.99767840000009,24.3027988000002
70,10842.0,752.1937983000491,352.87909559241854,3721.0,166.7574681999962,89.54738997000149,2172.0,63.55932600000026,30.321435400000567
71,6452.0,154.35763919999982,146.09461493129655,3934.0,194.43049289999905,86.40630800000034,725.0,41.07131500000005,16.80900539999996
72,16462.0,427.2912840999934,370.97279626456054,4675.0,192.4852313999886,113.09132296999749,1763.0,174.40308139999954,59.49901359999928
73,17830.0,291.70041049997815,260.56381655715484,2697.0,91.6299680000008,72.75667799999957,1005.0,22.290992999999695,18.44620560000015
74,30936.0,1203.7534905000466,953.2529389604691,38409.0,1059.2744315000587,1410.6514009702403,850.0,40.59940430000023,14.898778400000015
75,23964.0,959.3023537999919,655.2873627277553,39097.0,1838.8142739994025,3374.9508540005218,598.0,30.98447769999992,19.072731200000035
76,20352.0,995.4700595003828,829.8669807257105,26540.0,865.7423610000294,1325.056728970376,1410.0,80.06632120000008,98.62635280000005
77,7832.0,183.12592250000776,183.60456494419765,31200.0,897.6603119999756,992.2294100001238,657.0,29.59513999999996,20.58825340000003
78,7647.0,167.30616560001496,234.22939914230543,10416.0,307.8783992000093,305.9665489699659,978.0,56.16038410000047,29.51514160000024
79,8825.0,228.77786240001447,218.31148278861488,20030.0,516.3454253000502,795.8278580001108,875.0,49.95915810000025,34.85723140000009
80,9552.0,252.1484167000016,221.4276620163129,24826.0,643.038193999986,695.4068159700337,472.0,25.674280099999976,17.17722360000001
81,15263.0,395.06346909997916,451.4963584974813,22915.0,918.5618170000231,704.6053130000255,789.0,39.97469850000009,21.179426599999985
82,13939.0,516.8869501000468,471.9881654827076,20906.0,1141.484988500045,791.1076059701332,1217.0,69.6889471000003,33.44670660000001
83,10478.0,251.526673600009,290.03797566451516,20035.0,848.6606516000484,619.6591760000958,608.0,29.05027279999987,19.052974199999998
84,14044.0,324.0171911000279,386.8956928534914,24466.0,759.1153434000338,492.7180689698539,1692.0,71.07079899999997,39.150298799999575
85,17924.0,308.32221049991773,455.0815992180542,18074.0,516.8271990000709,314.46590700000985,2632.0,113.98251500000038,92.86806500000098
86,25872.0,465.82487170003145,633.0197556919902,5707.0,404.52105620000253,166.1142959699997,893.0,34.05587210000003,18.53446700000006
87,11439.0,335.5699096000543,215.2727963757157,8137.0,154.90902230000643,219.885519000003,1307.0,43.40699600000055,15.178020199999974
88,19516.0,427.98180840011975,453.6503143757431,7936.0,245.90246099999098,162.2762729699939,1360.0,54.123776400001034,21.817225800000397
89,12288.0,222.9750553999992,250.87522714423832,29137.0,268.31306600000437,229.37254599987824,1244.0,36.365045699999946,16.437630799999933
90,7934.0,159.79542340000688,143.02648456089636,16419.0,308.57655719999184,426.5194649698926,1007.0,30.671373999999844,16.220337200000007
91,9207.0,223.25958549998774,166.7004190417028,42128.0,374.8941873002154,656.1888500001224,950.0,49.02863599999989,32.93877660000026
92,22199.0,435.069700099997,514.8616339608543,32697.0,501.63019100001065,287.62696696991657,607.0,23.641952099999926,12.561699400000013
93,11269.0,248.04788930000183,208.4936331943042,21039.0,561.6737930001677,418.70246599998165,1382.0,77.89463440000002,98.16579260000027
94,13082.0,401.3807383000194,335.039093443624,46360.0,1290.2986661986604,827.2630949703283,811.0,31.945616999999803,16.916311599999908
95,10602.0,253.36894820001493,202.86794442731374,22296.0,580.7495072999986,636.0930869999534,1473.0,86.05644440000006,99.3675144000008
